ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
205765_at	6.78e-08	7.34e-10	7.667686	12.3983129	4.8012329	CYP3A5	cytochrome P450 family 3 subfamily A member 5
210078_s_at	7.27e-08	7.90e-10	7.646497	12.3261408	1.815648	KCNAB1	potassium voltage-gated channel subfamily A member regulatory beta subunit 1
204620_s_at	7.35e-08	8.01e-10	-7.642452	12.3123616	-2.0106529	VCAN	versican
203779_s_at	7.44e-08	8.16e-10	7.637271	12.2947077	2.9383703	MPZL2	myelin protein zero like 2
205959_at	7.44e-08	8.19e-10	-7.636367	12.2916285	-5.1581661	MMP13	matrix metallopeptidase 13
222222_s_at	7.55e-08	8.33e-10	-7.631236	12.2741453	-2.4555698	HOMER3	homer scaffolding protein 3
214421_x_at	7.74e-08	8.61e-10	7.621856	12.2421792	1.8306209	CYP2C9	cytochrome P450 family 2 subfamily C member 9
219956_at	7.74e-08	8.61e-10	-7.621741	12.2417861	-2.8309371	GALNT6	polypeptide N-acetylgalactosaminyltransferase 6
210135_s_at	7.86e-08	8.78e-10	-7.616186	12.2228521	-3.2060433	SHOX2	short stature homeobox 2
205479_s_at	8.01e-08	8.99e-10	-7.609492	12.2000366	-2.1576504	PLAU	plasminogen activator, urokinase
204573_at	8.28e-08	9.37e-10	7.597703	12.1598419	1.3130403	CROT	carnitine O-octanoyltransferase
41037_at	8.28e-08	9.37e-10	-7.597682	12.1597731	-2.1450306	TEAD4	TEA domain transcription factor 4
204439_at	8.36e-08	9.50e-10	-7.59383	12.1466371	-3.3795992	IFI44L	interferon induced protein 44 like
213797_at	8.45e-08	9.64e-10	-7.589561	12.1320806	-3.1586041	RSAD2	radical S-adenosyl methionine domain containing 2
206214_at	8.79e-08	1.01e-09	-7.577173	12.0898328	-2.4122322	PLA2G7	phospholipase A2 group VII
210163_at	9.01e-08	1.04e-09	-7.569043	12.0621012	-4.4484379	CXCL11	C-X-C motif chemokine ligand 11
214042_s_at	9.36e-08	1.08e-09	7.557017	12.0210734	0.8503726	RPL22	ribosomal protein L22
203699_s_at	9.83e-08	1.14e-09	7.541961	11.9696997	3.0397264	DIO2	deiodinase, iodothyronine, type II
202267_at	9.86e-08	1.15e-09	-7.53997	11.9629056	-2.7883717	LAMC2	laminin subunit gamma 2
207828_s_at	9.95e-08	1.16e-09	-7.536109	11.9497285	-1.9491319	CENPF	centromere protein F
208091_s_at	1.00e-07	1.17e-09	-7.53286	11.9386381	-1.7180052	VOPP1	vesicular, overexpressed in cancer, prosurvival protein 1
204962_s_at	1.00e-07	1.18e-09	-7.532462	11.93728	-2.2364987	SLC35F6///CENPA	solute carrier family 35 member F6///centromere protein A
219804_at	1.08e-07	1.27e-09	7.510803	11.8633447	6.1794819	SYNPO2L	synaptopodin 2 like
209692_at	1.08e-07	1.28e-09	7.507299	11.8513784	4.1125834	EYA2	EYA transcriptional coactivator and phosphatase 2
213071_at	1.12e-07	1.33e-09	7.497948	11.8194495	2.7628728	DPT	dermatopontin
209613_s_at	1.14e-07	1.36e-09	7.491524	11.7975086	3.4419892	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide
216950_s_at	1.14e-07	1.37e-09	-7.488718	11.7879264	-1.4708516	FCGR1CP///FCGR1B///FCGR1A	Fc fragment of IgG receptor Ic, pseudogene///Fc fragment of IgG receptor Ib///Fc fragment of IgG receptor Ia
212058_at	1.18e-07	1.42e-09	-7.478787	11.7540061	-1.6223855	U2SURP	U2 snRNP associated SURP domain containing
209847_at	1.18e-07	1.42e-09	7.477973	11.7512227	2.4849739	CDH17	cadherin 17
204533_at	1.19e-07	1.44e-09	-7.475228	11.7418478	-2.9264244	CXCL10	C-X-C motif chemokine ligand 10
212328_at	1.21e-07	1.48e-09	7.46742	11.7151718	2.1004963	LIMCH1	LIM and calponin homology domains 1
209642_at	1.22e-07	1.49e-09	-7.465607	11.7089778	-1.7961336	BUB1	BUB1 mitotic checkpoint serine/threonine kinase
206295_at	1.28e-07	1.57e-09	7.450733	11.6581534	3.2336617	IL18	interleukin 18
204580_at	1.28e-07	1.57e-09	-7.449575	11.6541967	-2.579139	MMP12	matrix metallopeptidase 12
212236_x_at	1.30e-07	1.61e-09	-7.443578	11.6337031	-3.0617505	KRT17///JUP	keratin 17///junction plakoglobin
219544_at	1.30e-07	1.62e-09	-7.441847	11.6277857	-1.8259536	BORA	bora, aurora kinase A activator
221856_s_at	1.32e-07	1.64e-09	7.437645	11.6134247	1.500563	FAM63A	family with sequence similarity 63 member A
220161_s_at	1.32e-07	1.65e-09	-7.435625	11.6065216	-1.4784715	EPB41L4B	erythrocyte membrane protein band 4.1 like 4B
208964_s_at	1.38e-07	1.73e-09	-7.422424	11.5613941	-1.4783515	MIR1908///FADS1	microRNA 1908///fatty acid desaturase 1
214047_s_at	1.39e-07	1.75e-09	-7.418446	11.5477938	-1.6441401	MBD4	methyl-CpG binding domain 4, DNA glycosylase
220016_at	1.45e-07	1.83e-09	7.40695	11.5084872	3.5077909	AHNAK	AHNAK nucleoprotein
221841_s_at	1.45e-07	1.84e-09	7.405244	11.5026554	1.6001549	KLF4	Kruppel like factor 4
202954_at	1.48e-07	1.88e-09	-7.398879	11.4808886	-1.9470544	UBE2C	ubiquitin conjugating enzyme E2 C
204747_at	1.48e-07	1.89e-09	-7.396872	11.474025	-1.2754553	IFIT3	interferon induced protein with tetratricopeptide repeats 3
220289_s_at	1.49e-07	1.91e-09	7.394121	11.4646189	2.7262928	AIM1L	absent in melanoma 1-like
205709_s_at	1.51e-07	1.94e-09	7.389531	11.4489196	1.6792035	CDS1	CDP-diacylglycerol synthase 1
214234_s_at	1.51e-07	1.95e-09	7.388134	11.4441402	4.0789434	CYP3A5	cytochrome P450 family 3 subfamily A member 5
204952_at	1.54e-07	2.00e-09	7.381308	11.4207954	2.3207237	LYPD3	LY6/PLAUR domain containing 3
208079_s_at	1.59e-07	2.06e-09	-7.372467	11.3905525	-2.5550176	AURKA	aurora kinase A
205569_at	1.68e-07	2.19e-09	-7.355533	11.3326166	-2.490725	LAMP3	lysosomal associated membrane protein 3
206410_at	1.69e-07	2.21e-09	7.352858	11.3234635	1.9007494	NR0B2	nuclear receptor subfamily 0 group B member 2
214466_at	1.71e-07	2.24e-09	7.348096	11.3071664	1.8746309	GJA5	gap junction protein alpha 5
202307_s_at	1.72e-07	2.27e-09	-7.344267	11.294065	-1.2383422	TAP1	transporter 1, ATP binding cassette subfamily B member
218782_s_at	1.72e-07	2.27e-09	-7.344194	11.293814	-2.0451928	ATAD2	ATPase family, AAA domain containing 2
205692_s_at	1.74e-07	2.30e-09	-7.340662	11.2817283	-1.4266842	CD38	CD38 molecule
203650_at	1.78e-07	2.37e-09	-7.332364	11.2533283	-2.427975	PROCR	protein C receptor
200864_s_at	1.81e-07	2.42e-09	7.32605	11.2317139	1.2101373	RAB11A	RAB11A, member RAS oncogene family
208407_s_at	1.81e-07	2.43e-09	7.325646	11.2303318	1.3634097	TMX2-CTNND1///CTNND1	TMX2-CTNND1 readthrough (NMD candidate)///catenin delta 1
221168_at	1.83e-07	2.45e-09	-7.322857	11.2207864	-2.5695566	PRDM13	PR/SET domain 13
221590_s_at	1.84e-07	2.47e-09	7.320328	11.2121303	1.3686865	ALDH6A1	aldehyde dehydrogenase 6 family member A1
214624_at	1.89e-07	2.55e-09	7.311283	11.1811663	4.4080062	UPK1A	uroplakin 1A
209465_x_at	1.89e-07	2.56e-09	7.310354	11.1779853	2.9300152	PTN	pleiotrophin
203908_at	1.89e-07	2.57e-09	7.309767	11.1759736	1.9095886	SLC4A4	solute carrier family 4 member 4
211906_s_at	1.91e-07	2.60e-09	7.305565	11.1615897	3.572909	SERPINB4	serpin family B member 4
206142_at	1.91e-07	2.61e-09	7.304664	11.1585023	2.945013	ZNF135	zinc finger protein 135
200593_s_at	1.92e-07	2.64e-09	-7.301449	11.1474966	-1.0690311	HNRNPU	heterogeneous nuclear ribonucleoprotein U
211980_at	1.93e-07	2.66e-09	-7.300005	11.1425539	-2.0252876	COL4A1	collagen type IV alpha 1 chain
203066_at	1.93e-07	2.66e-09	-7.299224	11.1398773	-1.7872451	CHST15	carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15
217885_at	1.95e-07	2.70e-09	-7.295215	11.1261523	-1.4937481	IPO9	importin 9
AFFX-HUMISGF3A/M97935_MA_at	1.98e-07	2.76e-09	-7.288955	11.1047146	-2.1594576	STAT1	signal transducer and activator of transcription 1
213811_x_at	2.00e-07	2.79e-09	-7.285642	11.0933698	-1.5685544	TCF3	transcription factor 3
202983_at	2.00e-07	2.80e-09	-7.285127	11.0916076	-2.0809603	HLTF	helicase like transcription factor
204470_at	2.05e-07	2.88e-09	-7.277221	11.0645308	-2.3893772	CXCL1	C-X-C motif chemokine ligand 1
213790_at	2.07e-07	2.91e-09	-7.273721	11.0525426	-2.551788	ADAM12	ADAM metallopeptidase domain 12
213294_at	2.13e-07	3.01e-09	-7.263805	11.0185805	-1.4059673	EIF2AK2	eukaryotic translation initiation factor 2 alpha kinase 2
204783_at	2.14e-07	3.04e-09	-7.261537	11.0108103	-1.4821766	MLF1	myeloid leukemia factor 1
215646_s_at	2.15e-07	3.07e-09	-7.258611	11.0007896	-2.724493	VCAN	versican
208962_s_at	2.15e-07	3.07e-09	-7.258197	10.9993704	-2.3767303	MIR1908///FADS1	microRNA 1908///fatty acid desaturase 1
206539_s_at	2.23e-07	3.20e-09	7.246917	10.9607258	2.6832281	CYP4F12	cytochrome P450 family 4 subfamily F member 12
204503_at	2.24e-07	3.22e-09	7.244949	10.9539849	2.4724249	EVPL	envoplakin
204972_at	2.29e-07	3.30e-09	-7.237836	10.9296146	-1.6647489	OAS2	2'-5'-oligoadenylate synthetase 2
40016_g_at	2.34e-07	3.39e-09	7.230416	10.9041912	1.6583404	MAST4	microtubule associated serine/threonine kinase family member 4
218180_s_at	2.34e-07	3.40e-09	7.229868	10.9023132	2.2465794	EPS8L2	EPS8 like 2
204069_at	2.43e-07	3.53e-09	7.219003	10.8650823	1.488582	MEIS1	Meis homeobox 1
209579_s_at	2.51e-07	3.67e-09	-7.207994	10.8273524	-1.468768	MBD4	methyl-CpG binding domain 4, DNA glycosylase
220253_s_at	2.60e-07	3.81e-09	-7.197281	10.7906323	-2.5200345	LRP12	LDL receptor related protein 12
221013_s_at	2.64e-07	3.87e-09	-7.192693	10.7749048	-2.5202079	APOL2	apolipoprotein L2
213236_at	2.74e-07	4.03e-09	7.180992	10.7347968	2.4911017	SASH1	SAM and SH3 domain containing 1
214734_at	2.76e-07	4.08e-09	7.177937	10.724321	2.1714552	EXPH5	exophilin 5
203414_at	2.84e-07	4.22e-09	-7.167753	10.6894069	-1.8219407	MMD	monocyte to macrophage differentiation associated
213869_x_at	2.84e-07	4.23e-09	-7.166987	10.6867791	-1.5020553	THY1	Thy-1 cell surface antigen
216244_at	2.84e-07	4.24e-09	7.166708	10.685822	3.620729	IL1RN	interleukin 1 receptor antagonist
202910_s_at	2.84e-07	4.24e-09	-7.166333	10.6845382	-2.6860338	ADGRE5	adhesion G protein-coupled receptor E5
205153_s_at	2.91e-07	4.36e-09	-7.158673	10.6582743	-1.8814556	CD40	CD40 molecule
209522_s_at	2.94e-07	4.42e-09	7.154685	10.6445988	2.360907	CRAT	carnitine O-acetyltransferase
209714_s_at	3.03e-07	4.57e-09	-7.145083	10.6116706	-1.971802	CDKN3	cyclin dependent kinase inhibitor 3
205999_x_at	3.09e-07	4.69e-09	7.138171	10.5879685	2.6994619	CYP3A4	cytochrome P450 family 3 subfamily A member 4
201521_s_at	3.09e-07	4.70e-09	-7.137576	10.5859279	-1.5350796	NCBP2	nuclear cap binding protein subunit 2
201567_s_at	3.10e-07	4.74e-09	7.135102	10.577442	0.9223739	GOLGA4	golgin A4
209587_at	3.10e-07	4.74e-09	7.13508	10.577367	2.8551887	PITX1	paired like homeodomain 1
208651_x_at	3.14e-07	4.80e-09	7.131162	10.5639303	2.1301186	CD24	CD24 molecule
37512_at	3.16e-07	4.85e-09	-7.128655	10.5553305	-1.7138537	HSD17B6	hydroxysteroid 17-beta dehydrogenase 6
202066_at	3.21e-07	4.94e-09	-7.12302	10.536003	-1.7646169	PPFIA1	PTPRF interacting protein alpha 1
220364_at	3.30e-07	5.11e-09	7.11355	10.5035219	1.9143634	EPB41L4A-AS2	EPB41L4A antisense RNA 2 (head to head)
211762_s_at	3.30e-07	5.11e-09	-7.11339	10.5029703	-1.2491044	KPNA2	karyopherin subunit alpha 2
220789_s_at	3.32e-07	5.15e-09	-7.111119	10.4951806	-2.4062758	SNORA5B///TBRG4	small nucleolar RNA, H/ACA box 5B///transforming growth factor beta regulator 4
202535_at	3.34e-07	5.21e-09	-7.108115	10.4848757	-2.0957602	FADD	Fas associated via death domain
203786_s_at	3.41e-07	5.32e-09	7.101973	10.4638056	1.2365103	TPD52L1	tumor protein D52-like 1
202731_at	3.53e-07	5.54e-09	7.090753	10.4253166	1.5687471	MIR4680///PDCD4	microRNA 4680///programmed cell death 4 (neoplastic transformation inhibitor)
204279_at	3.58e-07	5.62e-09	-7.086507	10.4107482	-1.8753691	PSMB9	proteasome subunit beta 9
211441_x_at	3.65e-07	5.75e-09	7.080089	10.3887282	2.3361325	CYP3A43	cytochrome P450 family 3 subfamily A member 43
205536_at	3.68e-07	5.81e-09	-7.076985	10.3780787	-2.054147	VAV2	vav guanine nucleotide exchange factor 2
221011_s_at	3.68e-07	5.83e-09	-7.076233	10.3754955	-1.7124017	LBH	limb bud and heart development
217428_s_at	3.71e-07	5.89e-09	-7.0732	10.3650915	-3.4023657	COL10A1	collagen type X alpha 1 chain
205773_at	3.71e-07	5.91e-09	7.07234	10.3621388	1.9448438	CPEB3	cytoplasmic polyadenylation element binding protein 3
202872_at	3.72e-07	5.95e-09	-7.070327	10.3552309	-1.190578	ATP6V1C1	ATPase H+ transporting V1 subunit C1
202582_s_at	3.89e-07	6.23e-09	7.057056	10.309694	1.4063454	RANBP9	RAN binding protein 9
218009_s_at	3.93e-07	6.31e-09	-7.053423	10.2972261	-2.162335	PRC1	protein regulator of cytokinesis 1
218497_s_at	4.17e-07	6.72e-09	-7.035753	10.2365816	-0.9394311	RNASEH1	ribonuclease H1
201954_at	4.23e-07	6.83e-09	-7.030798	10.2195765	-1.6543982	ARPC1B	actin related protein 2/3 complex subunit 1B
204802_at	4.32e-07	7.00e-09	7.02397	10.1961403	3.972454	RRAD	RRAD, Ras related glycolysis inhibitor and calcium channel regulator
213005_s_at	4.43e-07	7.20e-09	7.016084	10.1690702	1.5028339	KANK1	KN motif and ankyrin repeat domains 1
204719_at	4.56e-07	7.44e-09	7.00681	10.1372376	2.9679009	ABCA8	ATP binding cassette subfamily A member 8
220120_s_at	4.61e-07	7.53e-09	7.003132	10.1246107	3.2285686	EPB41L4A	erythrocyte membrane protein band 4.1 like 4A
212589_at	4.62e-07	7.56e-09	-7.002003	10.1207369	-1.2928088	RRAS2	related RAS viral (r-ras) oncogene homolog 2
213902_at	4.71e-07	7.73e-09	6.995642	10.0988978	1.3179077	ASAH1	N-acylsphingosine amidohydrolase 1
219476_at	4.71e-07	7.76e-09	6.994754	10.09585	3.2165073	C1orf116	chromosome 1 open reading frame 116
214665_s_at	4.78e-07	7.89e-09	6.989845	10.0789989	1.5052846	CHP1	calcineurin like EF-hand protein 1
57588_at	4.78e-07	7.93e-09	6.98866	10.0749277	2.0987074	SLC24A3	solute carrier family 24 member 3
209386_at	4.88e-07	8.11e-09	6.982171	10.0526505	1.0415303	TM4SF1	transmembrane 4 L six family member 1
206482_at	4.88e-07	8.13e-09	6.98131	10.0496968	2.6131659	PTK6	protein tyrosine kinase 6
219557_s_at	4.91e-07	8.20e-09	-6.97892	10.0414895	-1.7625814	NRIP3	nuclear receptor interacting protein 3
203659_s_at	4.91e-07	8.24e-09	6.977628	10.0370555	1.3189878	TRIM13	tripartite motif containing 13
211725_s_at	4.91e-07	8.24e-09	-6.977513	10.0366587	-2.1389371	BID	BH3 interacting domain death agonist
204233_s_at	5.02e-07	8.45e-09	-6.970332	10.0120058	-2.3497872	CHKA	choline kinase alpha
207980_s_at	5.06e-07	8.54e-09	6.967487	10.0022356	3.6675577	CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2
209771_x_at	5.31e-07	8.98e-09	6.953131	9.9529446	1.4459466	CD24	CD24 molecule
204990_s_at	5.48e-07	9.30e-09	-6.943288	9.9191451	-1.4538422	ITGB4	integrin subunit beta 4
218401_s_at	5.66e-07	9.63e-09	-6.933439	9.8853242	-1.3719667	ZNF281	zinc finger protein 281
203915_at	5.67e-07	9.67e-09	-6.932112	9.8807672	-2.0216096	CXCL9	C-X-C motif chemokine ligand 9
203889_at	5.79e-07	9.90e-09	-6.925468	9.8579501	-1.9845725	SCG5	secretogranin V
200827_at	5.80e-07	9.94e-09	-6.924273	9.8538454	-1.8209314	PLOD1	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1
205470_s_at	5.85e-07	1.01e-08	6.920959	9.8424647	3.1739118	KLK11	kallikrein related peptidase 11
219510_at	6.04e-07	1.04e-08	-6.911049	9.8084316	-0.9376096	POLQ	DNA polymerase theta
201534_s_at	6.06e-07	1.05e-08	6.909659	9.8036588	2.5913945	UBL3	ubiquitin like 3
209357_at	6.12e-07	1.06e-08	6.9059	9.7907473	2.9568648	CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2
204235_s_at	6.23e-07	1.08e-08	6.899903	9.7701518	2.597361	GULP1	GULP, engulfment adaptor PTB domain containing 1
219569_s_at	6.31e-07	1.10e-08	-6.895939	9.7565377	-1.5505548	SLC35G2	solute carrier family 35 member G2
218312_s_at	6.51e-07	1.14e-08	6.88603	9.7225046	1.8695775	ZSCAN18	zinc finger and SCAN domain containing 18
212112_s_at	6.52e-07	1.14e-08	6.885096	9.7192966	1.25093	STX12	syntaxin 12
220668_s_at	6.52e-07	1.14e-08	-6.884315	9.7166127	-1.4374506	DNMT3B	DNA methyltransferase 3 beta
215195_at	6.52e-07	1.15e-08	-6.883546	9.7139699	-2.8447532	PRKCA	protein kinase C alpha
212060_at	6.52e-07	1.15e-08	-6.882655	9.71091	-1.2926974	U2SURP	U2 snRNP associated SURP domain containing
204030_s_at	6.75e-07	1.19e-08	-6.872144	9.6748086	-1.4589963	IQCJ-SCHIP1///SCHIP1	IQCJ-SCHIP1 readthrough///schwannomin interacting protein 1
200863_s_at	6.75e-07	1.20e-08	6.871552	9.6727735	1.3714486	RAB11A	RAB11A, member RAS oncogene family
221561_at	6.78e-07	1.21e-08	-6.86951	9.6657614	-2.9241285	SOAT1	sterol O-acyltransferase 1
200770_s_at	6.89e-07	1.23e-08	-6.864244	9.6476727	-1.55185	LAMC1	laminin subunit gamma 1
218035_s_at	6.93e-07	1.24e-08	6.861467	9.6381358	1.9180208	RBM47	RNA binding motif protein 47
206253_at	6.93e-07	1.24e-08	6.860985	9.6364772	2.0830098	DLG2	discs large MAGUK scaffold protein 2
219930_at	6.99e-07	1.26e-08	6.857906	9.6259006	3.0356918	KLF8	Kruppel like factor 8
204017_at	7.09e-07	1.28e-08	-6.853452	9.6106027	-1.3886006	KDELR3	KDEL endoplasmic reticulum protein retention receptor 3
218792_s_at	7.10e-07	1.28e-08	6.852192	9.6062764	2.1122887	BSPRY	B-box and SPRY domain containing
200790_at	7.14e-07	1.29e-08	-6.849846	9.598218	-1.9802776	ODC1	ornithine decarboxylase 1
204825_at	7.16e-07	1.30e-08	-6.847537	9.5902856	-2.0891833	MELK	maternal embryonic leucine zipper kinase
209493_at	7.16e-07	1.30e-08	6.846994	9.5884204	2.0190671	PDZD2	PDZ domain containing 2
202859_x_at	7.16e-07	1.31e-08	-6.846808	9.5877808	-2.7395792	CXCL8	C-X-C motif chemokine ligand 8
221520_s_at	7.26e-07	1.33e-08	-6.842235	9.5720731	-2.2611488	CDCA8	cell division cycle associated 8
221302_at	7.32e-07	1.34e-08	-6.839197	9.5616372	-1.7709652	KLF15	Kruppel like factor 15
208795_s_at	7.38e-07	1.36e-08	-6.836256	9.5515351	-1.7959503	MCM7	minichromosome maintenance complex component 7
218928_s_at	7.50e-07	1.38e-08	6.830985	9.5334276	2.1218607	SLC37A1	solute carrier family 37 member 1
208029_s_at	7.86e-07	1.45e-08	-6.817014	9.4854337	-2.2111983	LAPTM4B	lysosomal protein transmembrane 4 beta
214866_at	7.90e-07	1.46e-08	-6.814636	9.4772658	-1.4911068	PLAUR	plasminogen activator, urokinase receptor
221581_s_at	7.90e-07	1.47e-08	-6.813164	9.4722058	-1.9082898	LAT2	linker for activation of T-cells family member 2
204992_s_at	7.90e-07	1.47e-08	-6.813048	9.4718077	-1.6197172	PFN2	profilin 2
206008_at	7.90e-07	1.47e-08	6.812673	9.4705195	4.3709948	TGM1	transglutaminase 1
201761_at	8.13e-07	1.52e-08	-6.803792	9.440011	-1.3034751	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase
219756_s_at	8.15e-07	1.53e-08	6.802465	9.4354516	2.6195666	POF1B	premature ovarian failure, 1B
201201_at	8.21e-07	1.54e-08	6.799923	9.4267193	1.556089	CSTB	cystatin B
201636_at	8.30e-07	1.56e-08	-6.795961	9.4131106	-1.2531865	FXR1	FMR1 autosomal homolog 1
221868_at	8.55e-07	1.61e-08	6.786961	9.3821901	1.82407	PAIP2B	poly(A) binding protein interacting protein 2B
206102_at	8.64e-07	1.63e-08	-6.783232	9.3693803	-2.148961	GINS1	GINS complex subunit 1
203296_s_at	8.67e-07	1.64e-08	6.781643	9.3639211	2.158056	ATP1A2	ATPase Na+/K+ transporting subunit alpha 2
211465_x_at	8.73e-07	1.66e-08	6.779106	9.3552054	2.0726506	FUT6	fucosyltransferase 6
201786_s_at	8.80e-07	1.67e-08	-6.776076	9.3447964	-1.3548425	ADAR	adenosine deaminase, RNA specific
222036_s_at	8.89e-07	1.70e-08	-6.772467	9.3323981	-1.2343057	MCM4	minichromosome maintenance complex component 4
213513_x_at	9.20e-07	1.76e-08	6.762204	9.2971387	0.927726	ARPC2	actin related protein 2/3 complex subunit 2
209524_at	9.32e-07	1.79e-08	-6.757784	9.2819528	-1.4543984	HDGFRP3	hepatoma-derived growth factor, related protein 3
203153_at	9.48e-07	1.82e-08	-6.752387	9.2634142	-3.3182525	IFIT1	interferon induced protein with tetratricopeptide repeats 1
207059_at	9.49e-07	1.83e-08	6.751192	9.2593067	1.3849396	PAX9	paired box 9
217272_s_at	9.51e-07	1.84e-08	6.749446	9.2533086	3.5330462	SERPINB13	serpin family B member 13
203164_at	9.51e-07	1.84e-08	-6.749398	9.2531456	-1.1855416	SLC33A1	solute carrier family 33 member 1
202747_s_at	9.56e-07	1.85e-08	6.747135	9.2453697	1.9659506	ITM2A	integral membrane protein 2A
201755_at	9.73e-07	1.89e-08	-6.74159	9.2263185	-3.1917161	MCM5	minichromosome maintenance complex component 5
207397_s_at	9.76e-07	1.90e-08	-6.740123	9.2212805	-2.9305566	HOXD13	homeobox D13
212488_at	9.85e-07	1.92e-08	-6.736887	9.2101612	-1.7890844	COL5A1	collagen type V alpha 1 chain
203627_at	1.00e-06	1.96e-08	-6.730713	9.1889508	-1.0453449	IGF1R	insulin like growth factor 1 receptor
218705_s_at	1.01e-06	1.97e-08	6.729444	9.1845918	1.3229839	SNX24	sorting nexin 24
212858_at	1.02e-06	2.01e-08	-6.724362	9.1671327	-1.4373436	PAQR4	progestin and adipoQ receptor family member 4
206316_s_at	1.08e-06	2.13e-08	-6.708293	9.1119283	-1.9662812	KNTC1	kinetochore associated 1
205730_s_at	1.08e-06	2.13e-08	6.708249	9.1117766	3.5888798	ABLIM3	actin binding LIM protein family member 3
206247_at	1.13e-06	2.23e-08	-6.694702	9.0652355	-2.2867795	MICB	MHC class I polypeptide-related sequence B
212327_at	1.14e-06	2.26e-08	6.691219	9.0532695	1.8619705	LIMCH1	LIM and calponin homology domains 1
204803_s_at	1.14e-06	2.28e-08	6.688928	9.0453994	2.9957322	RRAD	RRAD, Ras related glycolysis inhibitor and calcium channel regulator
214981_at	1.17e-06	2.32e-08	-6.683099	9.025377	-3.1603791	POSTN	periostin
209426_s_at	1.17e-06	2.34e-08	6.681636	9.0203504	1.5141839	C1QTNF3-AMACR///AMACR	C1QTNF3-AMACR readthrough (NMD candidate)///alpha-methylacyl-CoA racemase
213900_at	1.19e-06	2.38e-08	6.675685	8.9999049	1.7051922	FAM189A2	family with sequence similarity 189 member A2
222081_at	1.19e-06	2.39e-08	6.675328	8.9986777	2.1063129	SIRT5	sirtuin 5
204728_s_at	1.19e-06	2.40e-08	-6.674354	8.9953333	-2.0031696	WDHD1	WD repeat and HMG-box DNA binding protein 1
222348_at	1.20e-06	2.42e-08	6.671479	8.985457	1.8170532	MAST4	microtubule associated serine/threonine kinase family member 4
206513_at	1.23e-06	2.48e-08	-6.664468	8.9613698	-2.6767713	AIM2	absent in melanoma 2
209906_at	1.23e-06	2.49e-08	-6.663499	8.9580436	-1.6902481	C3AR1	complement component 3a receptor 1
212021_s_at	1.23e-06	2.50e-08	-6.66282	8.955709	-1.3891603	MKI67	marker of proliferation Ki-67
208632_at	1.23e-06	2.50e-08	6.662711	8.9553341	0.9137073	RNF10	ring finger protein 10
214061_at	1.23e-06	2.50e-08	-6.662115	8.9532881	-1.4349606	TBC1D31	TBC1 domain family member 31
